scenario,trajectory_id,t,forecast_fraction,is_forecast_horizon
tpeak_plus_7,24,46,0.007538557983934879,True
tpeak_plus_7,24,47,0.006573500577360392,True
tpeak_plus_7,24,48,0.005700474604964256,True
tpeak_plus_7,24,49,0.004888677969574928,True
tpeak_plus_7,24,50,0.00417187949642539,True
tpeak_plus_7,24,51,0.003518597921356559,True
tpeak_plus_7,24,52,0.0029610106721520424,True
tpeak_plus_7,24,53,0.002499987371265888,True
tpeak_plus_7,24,54,0.0020666769705712795,True
tpeak_plus_7,24,55,0.001739510684274137,True
tpeak_plus_7,25,42,0.0051080877892673016,True
tpeak_plus_7,25,43,0.0044660186395049095,True
tpeak_plus_7,25,44,0.003874484682455659,True
tpeak_plus_7,25,45,0.0033345778938382864,True
tpeak_plus_7,25,46,0.0028472605627030134,True
tpeak_plus_7,25,47,0.0024133988190442324,True
tpeak_plus_7,25,48,0.002034110249951482,True
tpeak_plus_7,25,49,0.0016957377083599567,True
tpeak_plus_7,25,50,0.0014078001258894801,True
tpeak_plus_7,25,51,0.001156515791080892,True
tpeak_plus_7,25,52,0.0009492429671809077,True
tpeak_plus_7,25,53,0.0007826344226486981,True
tpeak_plus_7,25,54,0.0006324202404357493,True
tpeak_plus_7,25,55,0.0005207275971770287,True
tpeak_plus_7,26,42,0.007819188758730888,True
tpeak_plus_7,26,43,0.006931918207556009,True
tpeak_plus_7,26,44,0.006082096602767706,True
tpeak_plus_7,26,45,0.0052901702001690865,True
tpeak_plus_7,26,46,0.004565277602523565,True
tpeak_plus_7,26,47,0.003911524545401335,True
tpeak_plus_7,26,48,0.003332613967359066,True
tpeak_plus_7,26,49,0.0028082604985684156,True
tpeak_plus_7,26,50,0.0023563771974295378,True
tpeak_plus_7,26,51,0.001956238877028227,True
tpeak_plus_7,26,52,0.0016222841804847121,True
tpeak_plus_7,26,53,0.001350993406958878,True
tpeak_plus_7,26,54,0.0011021781247109175,True
tpeak_plus_7,26,55,0.0009156892774626613,True
tpeak_plus_7,27,42,0.01591666229069233,True
tpeak_plus_7,27,43,0.015148373320698738,True
tpeak_plus_7,27,44,0.014208076521754265,True
tpeak_plus_7,27,45,0.013142154552042484,True
tpeak_plus_7,27,46,0.0120032774284482,True
tpeak_plus_7,27,47,0.01084784884005785,True
tpeak_plus_7,27,48,0.009733562357723713,True
tpeak_plus_7,27,49,0.00863887369632721,True
tpeak_plus_7,27,50,0.007643482182174921,True
tpeak_plus_7,27,51,0.006700565107166767,True
tpeak_plus_7,27,52,0.0058741457760334015,True
tpeak_plus_7,27,53,0.0051739891059696674,True
tpeak_plus_7,27,54,0.00446401396766305,True
tpeak_plus_7,27,55,0.003919579088687897,True
tpeak_plus_7,28,42,0.0113464230671525,True
tpeak_plus_7,28,43,0.011702696792781353,True
tpeak_plus_7,28,44,0.011964288540184498,True
tpeak_plus_7,28,45,0.012126690708100796,True
tpeak_plus_7,28,46,0.012185814790427685,True
tpeak_plus_7,28,47,0.012142729945480824,True
tpeak_plus_7,28,48,0.012012739665806293,True
tpeak_plus_7,28,49,0.01173080038279295,True
tpeak_plus_7,28,50,0.011381321586668491,True
tpeak_plus_7,28,51,0.010899461805820465,True
tpeak_plus_7,28,52,0.010403328575193882,True
tpeak_plus_7,28,53,0.009952298365533352,True
tpeak_plus_7,28,54,0.009313268586993217,True
tpeak_plus_7,28,55,0.008866481482982635,True
tpeak_plus_7,29,42,0.015508812852203846,True
tpeak_plus_7,29,43,0.01462501846253872,True
tpeak_plus_7,29,44,0.013584179803729057,True
tpeak_plus_7,29,45,0.012441753409802914,True
tpeak_plus_7,29,46,0.011257867328822613,True
tpeak_plus_7,29,47,0.010091188363730907,True
tpeak_plus_7,29,48,0.008993925526738167,True
tpeak_plus_7,29,49,0.0079388078302145,True
tpeak_plus_7,29,50,0.0069900499656796455,True
tpeak_plus_7,29,51,0.0060975574888288975,True
tpeak_plus_7,29,52,0.005315985064953566,True
tpeak_plus_7,29,53,0.004652499221265316,True
tpeak_plus_7,29,54,0.003984933253377676,True
tpeak_plus_7,29,55,0.0034708851017057896,True
